city,state,publish_date,url,title,category,population,lat,lng
Fayetteville,TN,03-18-2020 00:00,https://arktimes.com/arkansas-blog/2020/03/18/fayetteville-reports-coronavirus-case-legislator-urges-governr-to-shut-down-to-essentials,Fayetteville reports coronavirus case; legislator urges governor to shut down to essentials,None,9400.0,35.149,-86.5634
Franklin,TN,03-20-2020 00:00,https://www.tennessean.com/story/news/local/williamson/franklin/2020/03/20/coronavirus-tennessee-franklin-state-emergency/2889850001/,"Coronavirus in Tennessee: Franklin, Brentwood declare a state of emergency",state_of_emergency,78321.0,35.9216,-86.8525
Germantown,TN,03-18-2020 16:28,https://www.localmemphis.com/article/news/health/coronavirus/germantown-mayor-declares-state-of-emergency-due-to-covid-19/522-129d175e-f48a-42f8-9ace-e18a015b4f65,Germantown mayor declares state of emergency due to COVID-19,state_of_emergency,39141.0,35.0829,-89.7825
Germantown,TN,03-20-2020 00:00,https://www.commercialappeal.com/story/news/local/suburbs/germantown/2020/03/20/following-memphis-shelby-county-germantown-declares-state-emergency/2884124001/,"Coronavirus: Germantown declares state of emergency; bars, restaurants, gyms, other facilities to close",state_of_emergency,39141.0,35.0829,-89.7825
Lebanon,TN,03-22-2020 00:00,https://www.tennessean.com/story/news/local/wilson/2020/03/22/coronavirus-lebanon-tennessee-state-of-emergency-declaration/2895690001/,Lebanon declares state of emergency for coronavirus; Mt. Juliet makes statement,state_of_emergency,34027.0,36.2039,-86.3475
Murfreesboro,TN,03-28-2020 00:00,https://www.dnj.com/story/news/local/2020/03/28/murfreesboro-state-of-emergency-coronavirus-pandemic/2934490001/,"Murfreesboro renews state of emergency, issues 'Safer at Home' guidance amid coronavirus pandemic",state_of_emergency,167055.0,35.8493,-86.4117
Murfreesboro,TN,,https://www.wsmv.com/news/murfreesboro-declares-state-of-emergency-amidst-covid--outbreak/article_5c2c0986-6bcc-11ea-9099-efcccf4c69c6.html,"Murfreesboro declares ""State of Emergency"" amidst COVID-19 outbreak",state_of_emergency,167055.0,35.8493,-86.4117
Murfreesboro,TN,03-21-2020 00:00,https://www.dnj.com/story/news/local/2020/03/21/murfreesboro-mayor-state-emergency-wake-coronavirus-covid-19/2893412001/,Murfreesboro mayor declares state of emergency in wake of coronavirus,state_of_emergency,167055.0,35.8493,-86.4117
Springfield,TN,03-19-2020 00:00,https://www.tennessean.com/story/news/local/robertson/2020/03/19/robertson-county-officials-share-health-business-inforomation-amid-covid-19-coronavirus-outbreak/2877918001/,Robertson Co. officials share updates amid COVID-19 outbreak; Springfield declares state of emergency,state_of_emergency,17777.0,36.4943,-86.8709
Tusculum,TN,03-20-2020 14:54,https://www.wjhl.com/local-coronavirus-coverage/tusculum-student-tests-positive-for-covid-19-university-mandates-essential-personnel-only-on-campus/,Tusculum student tests positive for COVID-19; university mandates essential personnel only on campus,None,2691.0,36.175,-82.7454
Allen,TX,03-16-2020 12:15,https://www.nbcdfw.com/news/coronavirus/frisco-mckinney-plano-allen-join-collin-county-in-covid-19-emergency-declarations/2331546/,"Frisco, McKinney, Plano, Allen Join Collin County in COVID-19 Emergency Declarations",state_of_emergency,100685.0,33.1088,-96.6735
Anderson,TX,03-19-2020 20:06,https://www.cbs19.tv/article/news/health/coronavirus/anderson-county-issues-local-state-of-emergency-amid-covid-19-pandemic/501-07302244-9370-4f7b-bb19-b8b50da98ef5,Anderson County issues local state of emergency amid COVID-19 pandemic,state_of_emergency,232.0,30.4871,-95.9899
Athens,TX,03-19-2020 18:59,https://www.easttexasmatters.com/news/local-news/athens-henderson-county-declare-local-state-of-disaster-in-response-to-coronavirus-outbreak/,"Athens, Henderson County declare ‘local state of disaster’ in response to coronavirus outbreak",disaster_declaration,12163.0,32.2041,-95.8321
Bonham,TX,,http://www.ntxe-news.com/artman/publish/article_119210.shtml,Mayor of Bonham issues Disaster Declaration to mitigate threat of COVID-19,disaster_declaration,10059.0,33.588,-96.1901
Brownfield,TX,03-18-2020 16:41,https://www.everythinglubbock.com/news/local-news/cities-of-brownfield-muleshoe-declare-states-of-disaster-amid-coronavirus-concerns/,"Cities of Brownfield, Muleshoe declare states of disaster amid coronavirus concerns",disaster_declaration,9566.0,33.1757,-102.273
Brownsville,TX,,https://www.brownsvilleherald.com/news/local/city-of-brownsville-declares-local-disaster-in-response-to-covid/article_ad0ff420-68c0-11ea-a295-cf6af50a3da0.html,City of Brownsville declares local disaster in response to COVID-19,disaster_declaration,227883.0,25.998,-97.4565
Buda,TX,03-15-2020 00:00,https://www.statesman.com/news/20200315/coronavirus-in-texas-buda-is-latest-city-to-issue-disaster-proclamation,CORONAVIRUS IN TEXAS: Buda is latest city to issue disaster proclamation,disaster_declaration,16163.0,30.0847,-97.844
Bullard,TX,03-20-2020 19:43,https://www.cbs19.tv/article/news/local/city-of-bullard-issues-local-state-of-disaster-for-covid-19-pandemic/501-9a6f0e9c-97dd-4a31-87dd-b16bd4bbb7fe,City of Bullard issues local state of disaster for COVID-19 pandemic,disaster_declaration,3287.0,32.1451,-95.3196
Canyon,TX,03-19-2020 00:00,https://www.newschannel10.com/2020/03/19/city-canyon-declares-local-disaster-declaration-due-coronavirus-pandemic/,City of Canyon declares local disaster declaration due to coronavirus pandemic,disaster_declaration,15464.0,34.9877,-101.9179
Cedar Park,TX,03-22-2020 17:28,https://patch.com/texas/cedar-park/cedar-park-mulls-extending-local-disaster-area-declaration,Coronavirus: Cedar Park Extends Local Disaster Declaration,disaster_declaration,75704.0,30.5105,-97.8197
Corsicana,TX,,https://www.corsicanadailysun.com/news/corsicana-isd-adjusts-to-covid-19-orders/article_9e9e0eea-7428-11ea-b383-4b1e67d8c42e.html,Corsicana ISD adjusts to COVID-19 orders,None,22516.0,32.0821,-96.46799999999999
Daisetta,TX,03-17-2020 00:00,https://bluebonnetnews.com/2020/03/17/cities-of-ames-daisetta-devers-approve-disaster-declarations-in-response-to-coronavirus/,"Cities of Ames, Daisetta, Devers approve disaster declarations in response to Coronavirus",disaster_declaration,1065.0,30.1135,-94.6426
Dayton,TX,03-13-2020 16:37,https://www.thevindicator.com/article/news/dayton-declares-covid-19-public-health-emergency,Dayton declares COVID-19 Public Health Emergency,state_of_emergency,13287.0,30.0293,-94.9039
Dayton,TX,03-14-2020 19:00,https://www.houstonchronicle.com/neighborhood/dayton/news/article/Liberty-County-Dayton-Liberty-issue-disaster-15131657.php,"Liberty County, Dayton, Liberty issue disaster declarations amid coronavirus concerns",disaster_declaration,13287.0,30.0293,-94.9039
Devers,TX,03-17-2020 00:00,https://bluebonnetnews.com/2020/03/17/cities-of-ames-daisetta-devers-approve-disaster-declarations-in-response-to-coronavirus/,"Cities of Ames, Daisetta, Devers approve disaster declarations in response to Coronavirus",disaster_declaration,497.0,30.0287,-94.586
Edinburg,TX,03-23-2020 21:30,https://www.kveo.com/news/local-news/city-of-edinburg-presenting-new-mandates-during-covid-19/,City of Edinburg presenting new mandates during COVID-19,None,90280.0,26.3197,-98.1596
Fort Bliss,TX,03-30-2020 00:00,https://kvia.com/news/military/2020/03/30/pentagon-orders-fort-bliss-other-posts-not-to-report-virus-cases-as-1st-service-member-dies-military-infections-reach-1000/,"Pentagon orders Fort Bliss, other posts not to report virus cases as 1st service member dies & military infections reach 1,000",None,10188.0,31.8137,-106.4119
Fresno,TX,,https://www.fresnobee.com/news/coronavirus/article241210506.html,Fresno County declares state of emergency over coronavirus,state_of_emergency,24426.0,29.5357,-95.4693
Frisco,TX,03-16-2020 00:00,https://communityimpact.com/dallas-fort-worth/frisco/coronavirus/2020/03/16/frisco-declares-local-state-of-disaster-to-contain-coronavirus-spread/,Frisco declares local state of disaster to contain coronavirus spread,disaster_declaration,177286.0,33.1554,-96.8217
Frisco,TX,04-01-2020 00:00,https://communityimpact.com/dallas-fort-worth/frisco/education/2020/04/01/frisco-isd-board-approves-adding-superintendent-authority-during-covid-19-offers-updates/,"Frisco ISD board approves adding superintendent authority during COVID-19, offers updates",None,177286.0,33.1554,-96.8217
Frisco,TX,03-16-2020 12:15,https://www.nbcdfw.com/news/coronavirus/frisco-mckinney-plano-allen-join-collin-county-in-covid-19-emergency-declarations/2331546/,"Frisco, McKinney, Plano, Allen Join Collin County in COVID-19 Emergency Declarations",state_of_emergency,177286.0,33.1554,-96.8217
Fulshear,TX,03-18-2020 00:00,https://communityimpact.com/houston/katy/coronavirus/2020/03/18/fulshear-announces-measures-to-deal-with-coronavirus/,UPDATED: Fulshear mayor signs declaration of emergency related to coronavirus,state_of_emergency,10044.0,29.693,-95.8792
Galveston,TX,,https://www.galvnews.com/news/free/article_b69c4414-b823-5ee5-ba27-09218ebb7aab.html,Galveston declares coronavirus disaster; puts limits on events,disaster_declaration,46561.0,29.2487,-94.891
Georgetown,TX,03-14-2020 18:36,https://www.kxan.com/news/coronavirus/georgetown-declares-local-state-of-disaster-over-coronavirus-outbreak/,Georgetown declares local state of disaster over coronavirus outbreak,disaster_declaration,70685.0,30.6668,-97.6953
Gunter,TX,03-16-2020 00:00,https://sanangelolive.com/news/san-angelo/2020-03-16/mayor-gunter-declares-public-health-emergency-san-angelo-because,Mayor Gunter Declares Public Health Emergency in San Angelo Because of Coronavirus Threat,state_of_emergency,1467.0,33.4646,-96.7645
Heath,TX,,https://www.roysecityheraldbanner.com/news/city-of-heath-declares-local-diaaster-due-to-covid-19-pandemic/article_646aa722-688b-11ea-bce0-7308cb78536e.html,City of Heath declares local diaaster due to COVID-19 pandemic,state_of_emergency,8720.0,32.8443,-96.4679
Henderson,TX,03-18-2020 00:13,https://www.easttexasmatters.com/health/coronavirus/henderson-declares-local-disaster-in-response-to-coronavirus-concerns/,Henderson extends ‘local disaster’ in response to coronavirus concerns,None,14731.0,32.1576,-94.796
Henderson,TX,03-18-2020 15:31,https://www.cbs19.tv/article/news/local/city-of-henderson-declares-local-state-of-disaster-in-responses-to-coronavirus-pandemic/501-81f6e281-3594-42aa-8b38-dbf8fafde8c1,City of Henderson declares local state of disaster in responses to coronavirus pandemic,disaster_declaration,14731.0,32.1576,-94.796
Hudson,TX,,https://www.weatherforddemocrat.com/news/hudson-oaks-declares-local-disaster-due-to-covid/article_c395b984-6a17-11ea-8cd9-6fec7b7df716.html,Hudson Oaks declares local disaster due to COVID-19,disaster_declaration,4889.0,31.3287,-94.8014
Hudson Oaks,TX,,https://www.weatherforddemocrat.com/news/hudson-oaks-declares-local-disaster-due-to-covid/article_c395b984-6a17-11ea-8cd9-6fec7b7df716.html,Hudson Oaks declares local disaster due to COVID-19,disaster_declaration,2335.0,32.7508,-97.6999
Humble,TX,03-23-2020 00:00,https://communityimpact.com/houston/lake-houston-humble-kingwood/coronavirus/2020/03/23/city-of-humble-issues-disaster-declaration-in-response-to-coronavirus-outbreak/,City of Humble issues disaster declaration in response to coronavirus outbreak,disaster_declaration,15997.0,29.9921,-95.2655
Hutto,TX,,https://www.fox7austin.com/news/city-of-hutto-issues-disaster-declaration-due-to-coronavirus,City of Hutto issues disaster declaration due to coronavirus,disaster_declaration,25367.0,30.5374,-97.5516
Jasper,TX,03-31-2020 11:24,https://www.12newsnow.com/article/news/health/coronavirus/southeast-texas-covid-19-updates-march-31-2020/502-415dfb5a-00e4-4316-853f-d94c312b8d9c,"COVID-19 updates: Gov orders schools to remain closed through May 4, Jasper County confirms second case",school_business_closure,7804.0,30.9221,-93.9947
Kaufman,TX,03-23-2020 14:28,https://www.nbcdfw.com/news/coronavirus/watch-forney-considers-extending-covid-19-disaster-declaration-in-special-meeting-monday/2337040/,Kaufman County Holding Emergency Meeting Tuesday on Coronavirus Response,None,6846.0,32.5769,-96.316
Kerrville,TX,,https://dailytimes.com/promotions/article_03411cc6-67e4-11ea-8773-9bbafbfcb157.html,"Kerrville declares emergency, unifies with other agencies to manage coronavirus",state_of_emergency,30148.0,30.0398,-99.1319
Kingsville,TX,03-18-2020 18:17,https://www.kristv.com/news/coronavirus/cities-of-kingsville-portland-make-covid-19-disaster-decrees,"Cities of Kingsville, Portland make COVID-19 disaster decrees",None,25286.0,27.5095,-97.861
Kyle,TX,03-24-2020 00:00,https://communityimpact.com/austin/san-marcos-buda-kyle/coronavirus/2020/03/24/city-of-kyle-orders-sanitation-measures-at-gas-stations-to-help-thwart-spread-of-coronavirus/,City of Kyle orders sanitation measures at gas stations to help thwart spread of coronavirus,None,43480.0,29.9936,-97.8858
Lakeway,TX,,https://www.fox7austin.com/news/city-of-lakeway-issues-disaster-declaration-due-to-coronavirus,City of Lakeway issues disaster declaration due to coronavirus,disaster_declaration,15154.0,30.3547,-97.9854
Levelland,TX,03-19-2020 14:46,https://www.everythinglubbock.com/news/local-news/watch-press-conference-in-levelland-about-covid-19/,"Watch, press conference in Levelland, disaster declaration over COVID-19",disaster_declaration,13884.0,33.5806,-102.3636
Liberty,TX,04-01-2020 00:00,https://www.vox.com/2020/4/1/21201104/texas-pastors-religious-liberty-coronavirus-stay-at-home-hotze,Texas pastors demand a “religious liberty” exemption to coronavirus stay-at-home orders,shelter_in_place,6366.0,30.046999999999997,-94.7908
Lindale,TX,03-17-2020 16:00,https://www.cbs19.tv/article/news/local/city-of-lindale-declares-local-disaster-amid-coronavirus-outbreak/501-b7dda9be-0754-4ae5-88e7-e12036c36ded,City of Lindale declares local disaster amid coronavirus outbreak,disaster_declaration,12614.0,32.4933,-95.4069
Lindale,TX,03-17-2020 20:23,https://www.easttexasmatters.com/health/coronavirus/lindale-declares-local-state-of-disaster-in-response-to-coronavirus-outbreak/,Lindale declares ‘local state of disaster’ in response to coronavirus outbreak,disaster_declaration,12614.0,32.4933,-95.4069
Lufkin,TX,03-19-2020 20:51,https://www.easttexasmatters.com/news/local-news/lufkin-angelina-county-declare-local-state-of-disaster-in-response-to-coronavirus-outbreak/,"Lufkin, Angelina County declare ‘local state of disaster’ in response to coronavirus outbreak",disaster_declaration,45912.0,31.3217,-94.7277
Mesquite,TX,03-18-2020 00:00,https://www.dallasnews.com/news/public-health/2020/03/18/whats-closed-postponed-or-canceled-in-mesquite-because-of-coronavirus-and-other-updates/,"Mesquite declares local disaster with multiple coronavirus cases, plus what’s closed or canceled and other updates",disaster_declaration,143949.0,32.7623,-96.5889
Mexia,TX,03-18-2020 02:27,https://www.fox44news.com/news/local-news/city-of-mexia-adopts-disaster-ordinance-to-mitigate-coronavirus/,City of Mexia adopts disaster ordinance to mitigate coronavirus,None,6838.0,31.6809,-96.4833
Mineral Wells,TX,,https://www.mineralwellsindex.com/news/coronavirus-clampdown-mineral-wells-palo-pinto-county-issue-disaster-declarations/article_32490010-6ad2-11ea-a694-4373d58da41e.html,"CORONAVIRUS CLAMPDOWN: Mineral Wells, Palo Pinto County issue disaster declarations",disaster_declaration,14356.0,32.8169,-98.0776
